production,lhs,sum_production,sum_lhs,probability
Adj -> 'ageng',Adj,1,43,0.023255813953488372
Adj -> 'bajang',Adj,1,43,0.023255813953488372
Adj -> 'barak',Adj,2,43,0.046511627906976744
Adj -> 'belog',Adj,3,43,0.06976744186046512
Adj -> 'beneh',Adj,2,43,0.046511627906976744
Adj -> 'gede',Adj,1,43,0.023255813953488372
Adj -> 'ical',Adj,1,43,0.023255813953488372
Adj -> 'jejeh',Adj,1,43,0.023255813953488372
Adj -> 'jemet',Adj,1,43,0.023255813953488372
Adj -> 'kuning',Adj,2,43,0.046511627906976744
Adj -> 'lebeng',Adj,2,43,0.046511627906976744
Adj -> 'matur',Adj,1,43,0.023255813953488372
Adj -> 'melah',Adj,1,43,0.023255813953488372
Adj -> 'nitahang',Adj,1,43,0.023255813953488372
Adj -> 'nyat',Adj,1,43,0.023255813953488372
Adj -> 'nyayangang',Adj,1,43,0.023255813953488372
Adj -> 'panyeroane',Adj,1,43,0.023255813953488372
Adj -> 'patut',Adj,1,43,0.023255813953488372
Adj -> 'puun',Adj,2,43,0.046511627906976744
Adj -> 'repot',Adj,1,43,0.023255813953488372
Adj -> 'sakti',Adj,1,43,0.023255813953488372
Adj -> 'sayang',Adj,2,43,0.046511627906976744
Adj -> 'sebet',Adj,1,43,0.023255813953488372
Adj -> 'selem',Adj,2,43,0.046511627906976744
Adj -> 'sugih',Adj,6,43,0.13953488372093023
Adj -> 'takut',Adj,1,43,0.023255813953488372
Adj -> 'tiwas',Adj,3,43,0.06976744186046512
AdjP -> Adj,AdjP,25,27,0.9259259259259259
AdjP -> Adv AdjP,AdjP,2,27,0.07407407407407407
Adv -> 'abana',Adv,1,39,0.02564102564102564
Adv -> 'abungkul',Adv,1,39,0.02564102564102564
Adv -> 'bareng',Adv,1,39,0.02564102564102564
Adv -> 'buin',Adv,1,39,0.02564102564102564
Adv -> 'cubling',Adv,1,39,0.02564102564102564
Adv -> 'dogen',Adv,2,39,0.05128205128205128
Adv -> 'dong',Adv,1,39,0.02564102564102564
Adv -> 'duweg',Adv,1,39,0.02564102564102564
Adv -> 'ento',Adv,2,39,0.05128205128205128
Adv -> 'gati',Adv,1,39,0.02564102564102564
Adv -> 'gede',Adv,1,39,0.02564102564102564
Adv -> 'jani',Adv,1,39,0.02564102564102564
Adv -> 'kaliwat',Adv,2,39,0.05128205128205128
Adv -> 'kurenane',Adv,1,39,0.02564102564102564
Adv -> 'lantas',Adv,4,39,0.10256410256410256
Adv -> 'malu',Adv,1,39,0.02564102564102564
Adv -> 'narajana',Adv,1,39,0.02564102564102564
Adv -> 'nyen',Adv,2,39,0.05128205128205128
Adv -> 'pesan',Adv,2,39,0.05128205128205128
Adv -> 'pisan',Adv,2,39,0.05128205128205128
Adv -> 'sampun',Adv,1,39,0.02564102564102564
Adv -> 'suba',Adv,2,39,0.05128205128205128
Adv -> 'teken',Adv,4,39,0.10256410256410256
Adv -> 'tingkah',Adv,1,39,0.02564102564102564
Adv -> 'tusing',Adv,2,39,0.05128205128205128
Det -> 'abat',Det,1,979,0.0010214504596527069
Det -> 'abedik',Det,1,979,0.0010214504596527069
Det -> 'abetne',Det,2,979,0.0020429009193054137
Det -> 'adadina',Det,1,979,0.0010214504596527069
Det -> 'adane',Det,1,979,0.0010214504596527069
Det -> 'adanina',Det,5,979,0.005107252298263534
Det -> 'aget',Det,1,979,0.0010214504596527069
Det -> 'agung',Det,4,979,0.0040858018386108275
Det -> 'aiswaryadala',Det,2,979,0.0020429009193054137
Det -> 'ajak',Det,4,979,0.0040858018386108275
Det -> 'ajake',Det,2,979,0.0020429009193054137
Det -> 'akwang',Det,1,979,0.0010214504596527069
Det -> 'alas',Det,1,979,0.0010214504596527069
Det -> 'alon',Det,1,979,0.0010214504596527069
Det -> 'amun',Det,1,979,0.0010214504596527069
Det -> 'anak',Det,3,979,0.0030643513789581204
Det -> 'anake',Det,5,979,0.005107252298263534
Det -> 'angan',Det,1,979,0.0010214504596527069
Det -> 'anggon',Det,3,979,0.0030643513789581204
Det -> 'angklung',Det,1,979,0.0010214504596527069
Det -> 'angsa',Det,1,979,0.0010214504596527069
Det -> 'aris',Det,1,979,0.0010214504596527069
Det -> 'arum',Det,5,979,0.005107252298263534
Det -> 'atehine',Det,1,979,0.0010214504596527069
Det -> 'atinne',Det,2,979,0.0020429009193054137
Det -> 'aturanga',Det,1,979,0.0010214504596527069
Det -> 'aturne',Det,1,979,0.0010214504596527069
Det -> 'ayah',Det,1,979,0.0010214504596527069
Det -> 'ayu',Det,4,979,0.0040858018386108275
Det -> 'baas',Det,3,979,0.0030643513789581204
Det -> 'baburon',Det,1,979,0.0010214504596527069
Det -> 'bakal',Det,2,979,0.0020429009193054137
Det -> 'balang',Det,2,979,0.0020429009193054137
Det -> 'balihin',Det,1,979,0.0010214504596527069
Det -> 'baliina',Det,1,979,0.0010214504596527069
Det -> 'balu',Det,3,979,0.0030643513789581204
Det -> 'baluan',Det,1,979,0.0010214504596527069
Det -> 'ban',Det,6,979,0.006128702757916241
Det -> 'bandeswarya',Det,1,979,0.0010214504596527069
Det -> 'bangbange',Det,1,979,0.0010214504596527069
Det -> 'bange',Det,2,979,0.0020429009193054137
Det -> 'bangken',Det,2,979,0.0020429009193054137
Det -> 'bangun',Det,1,979,0.0010214504596527069
Det -> 'bapane',Det,3,979,0.0030643513789581204
Det -> 'bapanne',Det,1,979,0.0010214504596527069
Det -> 'bareng',Det,1,979,0.0010214504596527069
Det -> 'basang',Det,1,979,0.0010214504596527069
Det -> 'bebek',Det,1,979,0.0010214504596527069
Det -> 'beburone',Det,1,979,0.0010214504596527069
Det -> 'bedeg',Det,1,979,0.0010214504596527069
Det -> 'beh',Det,1,979,0.0010214504596527069
Det -> 'bekung',Det,1,979,0.0010214504596527069
Det -> 'beli',Det,2,979,0.0020429009193054137
Det -> 'belibise',Det,1,979,0.0010214504596527069
Det -> 'belin',Det,1,979,0.0010214504596527069
Det -> 'belog',Det,3,979,0.0030643513789581204
Det -> 'belogne',Det,1,979,0.0010214504596527069
Det -> 'ben',Det,1,979,0.0010214504596527069
Det -> 'bendega',Det,1,979,0.0010214504596527069
Det -> 'bene',Det,1,979,0.0010214504596527069
Det -> 'bengong',Det,1,979,0.0010214504596527069
Det -> 'bengu',Det,2,979,0.0020429009193054137
Det -> 'bhagawan',Det,1,979,0.0010214504596527069
Det -> 'bhatara',Det,1,979,0.0010214504596527069
Det -> 'biang',Det,1,979,0.0010214504596527069
Det -> 'biing',Det,1,979,0.0010214504596527069
Det -> 'bikul',Det,7,979,0.007150153217568948
Det -> 'bikule',Det,1,979,0.0010214504596527069
Det -> 'bisa',Det,1,979,0.0010214504596527069
Det -> 'blatuk',Det,1,979,0.0010214504596527069
Det -> 'bli',Det,2,979,0.0020429009193054137
Det -> 'bline',Det,1,979,0.0010214504596527069
Det -> 'boja',Det,1,979,0.0010214504596527069
Det -> 'bongol',Det,1,979,0.0010214504596527069
Det -> 'botol',Det,1,979,0.0010214504596527069
Det -> 'brayane',Det,1,979,0.0010214504596527069
Det -> 'buka',Det,1,979,0.0010214504596527069
Det -> 'burone',Det,2,979,0.0020429009193054137
Det -> 'buta',Det,1,979,0.0010214504596527069
Det -> 'caine',Det,1,979,0.0010214504596527069
Det -> 'carune',Det,1,979,0.0010214504596527069
Det -> 'celempung',Det,2,979,0.0020429009193054137
Det -> 'cenikan',Det,1,979,0.0010214504596527069
Det -> 'cerik',Det,2,979,0.0020429009193054137
Det -> 'cicinge',Det,1,979,0.0010214504596527069
Det -> 'cicingne',Det,1,979,0.0010214504596527069
Det -> 'cingakin',Det,1,979,0.0010214504596527069
Det -> 'cokor',Det,1,979,0.0010214504596527069
Det -> 'corah',Det,1,979,0.0010214504596527069
Det -> 'cubling',Det,2,979,0.0020429009193054137
Det -> 'cucu',Det,1,979,0.0010214504596527069
Det -> 'curike',Det,1,979,0.0010214504596527069
Det -> 'dadi',Det,1,979,0.0010214504596527069
Det -> 'dadongne',Det,2,979,0.0020429009193054137
Det -> 'dados',Det,1,979,0.0010214504596527069
Det -> 'daha',Det,2,979,0.0020429009193054137
Det -> 'dana',Det,1,979,0.0010214504596527069
Det -> 'danu',Det,1,979,0.0010214504596527069
Det -> 'danune',Det,1,979,0.0010214504596527069
Det -> 'dara',Det,1,979,0.0010214504596527069
Det -> 'dedarine',Det,1,979,0.0010214504596527069
Det -> 'deleg',Det,1,979,0.0010214504596527069
Det -> 'demen',Det,3,979,0.0030643513789581204
Det -> 'denene',Det,1,979,0.0010214504596527069
Det -> 'desa',Det,2,979,0.0020429009193054137
Det -> 'desane',Det,3,979,0.0030643513789581204
Det -> 'dewa',Det,1,979,0.0010214504596527069
Det -> 'deweke',Det,2,979,0.0020429009193054137
Det -> 'dewekne',Det,1,979,0.0010214504596527069
Det -> 'dewi',Det,1,979,0.0010214504596527069
Det -> 'dini',Det,3,979,0.0030643513789581204
Det -> 'diri',Det,1,979,0.0010214504596527069
Det -> 'doh',Det,1,979,0.0010214504596527069
Det -> 'domia',Det,2,979,0.0020429009193054137
Det -> 'dong',Det,1,979,0.0010214504596527069
Det -> 'donglen',Det,3,979,0.0030643513789581204
Det -> 'dukuh',Det,2,979,0.0020429009193054137
Det -> 'durga',Det,2,979,0.0020429009193054137
Det -> 'durina',Det,1,979,0.0010214504596527069
Det -> 'durinan',Det,1,979,0.0010214504596527069
Det -> 'durma',Det,1,979,0.0010214504596527069
Det -> 'eh',Det,1,979,0.0010214504596527069
Det -> 'ekacakrane',Det,1,979,0.0010214504596527069
Det -> 'emas',Det,2,979,0.0020429009193054137
Det -> 'embang',Det,1,979,0.0010214504596527069
Det -> 'embusina',Det,1,979,0.0010214504596527069
Det -> 'empas',Det,3,979,0.0030643513789581204
Det -> 'empase',Det,1,979,0.0010214504596527069
Det -> 'encoganga',Det,1,979,0.0010214504596527069
Det -> 'engsap',Det,1,979,0.0010214504596527069
Det -> 'entil',Det,1,979,0.0010214504596527069
Det -> 'enu',Det,1,979,0.0010214504596527069
Det -> 'gadang',Det,2,979,0.0020429009193054137
Det -> 'gagak',Det,1,979,0.0010214504596527069
Det -> 'galuh',Det,11,979,0.011235955056179775
Det -> 'gancung',Det,1,979,0.0010214504596527069
Det -> 'garuda',Det,1,979,0.0010214504596527069
Det -> 'gatine',Det,1,979,0.0010214504596527069
Det -> 'gelatik',Det,2,979,0.0020429009193054137
Det -> 'gelur',Det,1,979,0.0010214504596527069
Det -> 'gendingane',Det,1,979,0.0010214504596527069
Det -> 'geruda',Det,2,979,0.0020429009193054137
Det -> 'gerudane',Det,1,979,0.0010214504596527069
Det -> 'girang',Det,1,979,0.0010214504596527069
Det -> 'goak',Det,1,979,0.0010214504596527069
Det -> 'gudig',Det,2,979,0.0020429009193054137
Det -> 'gumine',Det,1,979,0.0010214504596527069
Det -> 'gunung',Det,1,979,0.0010214504596527069
Det -> 'hyang',Det,2,979,0.0020429009193054137
Det -> 'i',Det,175,979,0.1787538304392237
Det -> 'iba',Det,1,979,0.0010214504596527069
Det -> 'ibe',Det,1,979,0.0010214504596527069
Det -> 'icange',Det,4,979,0.0040858018386108275
Det -> 'ida',Det,5,979,0.005107252298263534
Det -> 'idane',Det,1,979,0.0010214504596527069
Det -> 'idupne',Det,1,979,0.0010214504596527069
Det -> 'ih',Det,3,979,0.0030643513789581204
Det -> 'ilang',Det,1,979,0.0010214504596527069
Det -> 'indra',Det,2,979,0.0020429009193054137
Det -> 'ipun',Det,1,979,0.0010214504596527069
Det -> 'iraga',Det,1,979,0.0010214504596527069
Det -> 'iteh',Det,1,979,0.0010214504596527069
Det -> 'ja',Det,2,979,0.0020429009193054137
Det -> 'jada',Det,1,979,0.0010214504596527069
Det -> 'jadma',Det,1,979,0.0010214504596527069
Det -> 'jaran',Det,1,979,0.0010214504596527069
Det -> 'jeet',Det,1,979,0.0010214504596527069
Det -> 'jelanan',Det,1,979,0.0010214504596527069
Det -> 'jele',Det,1,979,0.0010214504596527069
Det -> 'jelek',Det,1,979,0.0010214504596527069
Det -> 'jelinjangan',Det,1,979,0.0010214504596527069
Det -> 'jempenit',Det,2,979,0.0020429009193054137
Det -> 'jengah',Det,1,979,0.0010214504596527069
Det -> 'jerone',Det,1,979,0.0010214504596527069
Det -> 'juanga',Det,1,979,0.0010214504596527069
Det -> 'jumahan',Det,1,979,0.0010214504596527069
Det -> 'jumahne',Det,1,979,0.0010214504596527069
Det -> 'juru',Det,1,979,0.0010214504596527069
Det -> 'jwangin',Det,1,979,0.0010214504596527069
Det -> 'kaarahin',Det,1,979,0.0010214504596527069
Det -> 'kaasi',Det,1,979,0.0010214504596527069
Det -> 'kacerita',Det,1,979,0.0010214504596527069
Det -> 'kacicang',Det,1,979,0.0010214504596527069
Det -> 'kai',Det,1,979,0.0010214504596527069
Det -> 'kaki',Det,1,979,0.0010214504596527069
Det -> 'kancerung',Det,1,979,0.0010214504596527069
Det -> 'kanginan',Det,1,979,0.0010214504596527069
Det -> 'kanti',Det,1,979,0.0010214504596527069
Det -> 'kapituduh',Det,1,979,0.0010214504596527069
Det -> 'kapurukang',Det,1,979,0.0010214504596527069
Det -> 'karsa',Det,1,979,0.0010214504596527069
Det -> 'kasakitan',Det,1,979,0.0010214504596527069
Det -> 'katuturan',Det,1,979,0.0010214504596527069
Det -> 'katuturang',Det,1,979,0.0010214504596527069
Det -> 'kauh',Det,1,979,0.0010214504596527069
Det -> 'kaukina',Det,1,979,0.0010214504596527069
Det -> 'kaukine',Det,1,979,0.0010214504596527069
Det -> 'kaumahne',Det,1,979,0.0010214504596527069
Det -> 'kaurugin',Det,1,979,0.0010214504596527069
Det -> 'kawanan',Det,3,979,0.0030643513789581204
Det -> 'kawisesan',Det,1,979,0.0010214504596527069
Det -> 'kayune',Det,2,979,0.0020429009193054137
Det -> 'ke',Det,1,979,0.0010214504596527069
Det -> 'kecut',Det,2,979,0.0020429009193054137
Det -> 'kedis',Det,3,979,0.0030643513789581204
Det -> 'kedise',Det,2,979,0.0020429009193054137
Det -> 'kejepne',Det,1,979,0.0010214504596527069
Det -> 'keker',Det,2,979,0.0020429009193054137
Det -> 'kekua',Det,3,979,0.0030643513789581204
Det -> 'kelesih',Det,1,979,0.0010214504596527069
Det -> 'kelian',Det,2,979,0.0020429009193054137
Det -> 'kelod',Det,1,979,0.0010214504596527069
Det -> 'kema',Det,1,979,0.0010214504596527069
Det -> 'kene',Det,2,979,0.0020429009193054137
Det -> 'kenehne',Det,3,979,0.0030643513789581204
Det -> 'kenkenang',Det,1,979,0.0010214504596527069
Det -> 'kenyem',Det,1,979,0.0010214504596527069
Det -> 'kepuh',Det,4,979,0.0040858018386108275
Det -> 'kerug',Det,1,979,0.0010214504596527069
Det -> 'kesaktian',Det,1,979,0.0010214504596527069
Det -> 'ketimun',Det,1,979,0.0010214504596527069
Det -> 'keweh',Det,1,979,0.0010214504596527069
Det -> 'ki',Det,1,979,0.0010214504596527069
Det -> 'kidang',Det,2,979,0.0020429009193054137
Det -> 'kone',Det,3,979,0.0030643513789581204
Det -> 'konkona',Det,1,979,0.0010214504596527069
Det -> 'koripan',Det,3,979,0.0030643513789581204
Det -> 'krama',Det,1,979,0.0010214504596527069
Det -> 'kuma',Det,1,979,0.0010214504596527069
Det -> 'kumahne',Det,2,979,0.0020429009193054137
Det -> 'kunti',Det,1,979,0.0010214504596527069
Det -> 'kurenane',Det,1,979,0.0010214504596527069
Det -> 'kurenanne',Det,1,979,0.0010214504596527069
Det -> 'kuteh',Det,2,979,0.0020429009193054137
Det -> 'lacur',Det,1,979,0.0010214504596527069
Det -> 'lakar',Det,6,979,0.006128702757916241
Det -> 'lamun',Det,1,979,0.0010214504596527069
Det -> 'lancah',Det,2,979,0.0020429009193054137
Det -> 'lang',Det,1,979,0.0010214504596527069
Det -> 'langgana',Det,1,979,0.0010214504596527069
Det -> 'lantang',Det,1,979,0.0010214504596527069
Det -> 'lara',Det,3,979,0.0030643513789581204
Det -> 'laut',Det,1,979,0.0010214504596527069
Det -> 'lega',Det,1,979,0.0010214504596527069
Det -> 'lelima',Det,1,979,0.0010214504596527069
Det -> 'lelipi',Det,2,979,0.0020429009193054137
Det -> 'lelipine',Det,2,979,0.0020429009193054137
Det -> 'len',Det,1,979,0.0010214504596527069
Det -> 'linyok',Det,2,979,0.0020429009193054137
Det -> 'lua',Det,3,979,0.0030643513789581204
Det -> 'lugra',Det,2,979,0.0020429009193054137
Det -> 'maadan',Det,1,979,0.0010214504596527069
Det -> 'maakin',Det,1,979,0.0010214504596527069
Det -> 'mabaos',Det,1,979,0.0010214504596527069
Det -> 'mabianan',Det,1,979,0.0010214504596527069
Det -> 'magending',Det,1,979,0.0010214504596527069
Det -> 'magendingan',Det,3,979,0.0030643513789581204
Det -> 'maharaja',Det,1,979,0.0010214504596527069
Det -> 'mailehan',Det,1,979,0.0010214504596527069
Det -> 'makalah',Det,1,979,0.0010214504596527069
Det -> 'makasami',Det,1,979,0.0010214504596527069
Det -> 'makaukan',Det,1,979,0.0010214504596527069
Det -> 'makeber',Det,3,979,0.0030643513789581204
Det -> 'makecog',Det,1,979,0.0010214504596527069
Det -> 'makecos',Det,1,979,0.0010214504596527069
Det -> 'makejang',Det,10,979,0.010214504596527068
Det -> 'makejit',Det,1,979,0.0010214504596527069
Det -> 'makrana',Det,1,979,0.0010214504596527069
Det -> 'malinggih',Det,1,979,0.0010214504596527069
Det -> 'mamagi',Det,1,979,0.0010214504596527069
Det -> 'mangantiang',Det,1,979,0.0010214504596527069
Det -> 'mangut',Det,2,979,0.0020429009193054137
Det -> 'mantri',Det,3,979,0.0030643513789581204
Det -> 'mapamit',Det,2,979,0.0020429009193054137
Det -> 'mapangenan',Det,4,979,0.0040858018386108275
Det -> 'maparab',Det,1,979,0.0010214504596527069
Det -> 'mapineh',Det,1,979,0.0010214504596527069
Det -> 'mapitulung',Det,1,979,0.0010214504596527069
Det -> 'mapunduh',Det,1,979,0.0010214504596527069
Det -> 'maputra',Det,1,979,0.0010214504596527069
Det -> 'mara',Det,1,979,0.0010214504596527069
Det -> 'marasa',Det,1,979,0.0010214504596527069
Det -> 'marep',Det,1,979,0.0010214504596527069
Det -> 'mas',Det,3,979,0.0030643513789581204
Det -> 'masabda',Det,1,979,0.0010214504596527069
Det -> 'masau',Det,1,979,0.0010214504596527069
Det -> 'masaut',Det,3,979,0.0030643513789581204
Det -> 'masayuban',Det,1,979,0.0010214504596527069
Det -> 'maselselan',Det,2,979,0.0020429009193054137
Det -> 'masemu',Det,1,979,0.0010214504596527069
Det -> 'masi',Det,2,979,0.0020429009193054137
Det -> 'masisa',Det,1,979,0.0010214504596527069
Det -> 'masusupan',Det,1,979,0.0010214504596527069
Det -> 'matakon',Det,3,979,0.0030643513789581204
Det -> 'mataluh',Det,1,979,0.0010214504596527069
Det -> 'matangi',Det,1,979,0.0010214504596527069
Det -> 'matujuhin',Det,1,979,0.0010214504596527069
Det -> 'matur',Det,1,979,0.0010214504596527069
Det -> 'maubad',Det,1,979,0.0010214504596527069
Det -> 'mawacana',Det,1,979,0.0010214504596527069
Det -> 'me',Det,1,979,0.0010214504596527069
Det -> 'mebalik',Det,1,979,0.0010214504596527069
Det -> 'mejalan',Det,1,979,0.0010214504596527069
Det -> 'meliang',Det,1,979,0.0010214504596527069
Det -> 'memen',Det,1,979,0.0010214504596527069
Det -> 'memeri',Det,1,979,0.0010214504596527069
Det -> 'men',Det,4,979,0.0040858018386108275
Det -> 'menceng',Det,1,979,0.0010214504596527069
Det -> 'meong',Det,2,979,0.0020429009193054137
Det -> 'meri',Det,4,979,0.0040858018386108275
Det -> 'merintah',Det,1,979,0.0010214504596527069
Det -> 'metakon',Det,1,979,0.0010214504596527069
Det -> 'meten',Det,2,979,0.0020429009193054137
Det -> 'meyonge',Det,1,979,0.0010214504596527069
Det -> 'milihin',Det,1,979,0.0010214504596527069
Det -> 'miragi',Det,1,979,0.0010214504596527069
Det -> 'muah',Det,2,979,0.0020429009193054137
Det -> 'mula',Det,2,979,0.0020429009193054137
Det -> 'mulihan',Det,2,979,0.0020429009193054137
Det -> 'nagantun',Det,1,979,0.0010214504596527069
Det -> 'nagih',Det,1,979,0.0010214504596527069
Det -> 'nagis',Det,1,979,0.0010214504596527069
Det -> 'nah',Det,1,979,0.0010214504596527069
Det -> 'nakonang',Det,1,979,0.0010214504596527069
Det -> 'nambanin',Det,1,979,0.0010214504596527069
Det -> 'nanging',Det,1,979,0.0010214504596527069
Det -> 'nangis',Det,2,979,0.0020429009193054137
Det -> 'narajana',Det,1,979,0.0010214504596527069
Det -> 'nepuk',Det,1,979,0.0010214504596527069
Det -> 'ngabaang',Det,1,979,0.0010214504596527069
Det -> 'ngaden',Det,2,979,0.0020429009193054137
Det -> 'ngadol',Det,1,979,0.0010214504596527069
Det -> 'ngajakin',Det,1,979,0.0010214504596527069
Det -> 'ngajengang',Det,1,979,0.0010214504596527069
Det -> 'ngaksi',Det,1,979,0.0010214504596527069
Det -> 'ngalain',Det,1,979,0.0010214504596527069
Det -> 'ngandika',Det,1,979,0.0010214504596527069
Det -> 'ngandikang',Det,1,979,0.0010214504596527069
Det -> 'ngarengkeng',Det,1,979,0.0010214504596527069
Det -> 'ngaukin',Det,1,979,0.0010214504596527069
Det -> 'ngbe',Det,1,979,0.0010214504596527069
Det -> 'ngedenang',Det,1,979,0.0010214504596527069
Det -> 'ngejer',Det,1,979,0.0010214504596527069
Det -> 'ngejuk',Det,2,979,0.0020429009193054137
Det -> 'ngeliin',Det,2,979,0.0020429009193054137
Det -> 'ngenggalang',Det,1,979,0.0010214504596527069
Det -> 'ngengkebang',Det,1,979,0.0010214504596527069
Det -> 'ngentasin',Det,1,979,0.0010214504596527069
Det -> 'ngomong',Det,2,979,0.0020429009193054137
Det -> 'ngorahin',Det,1,979,0.0010214504596527069
Det -> 'ngotonang',Det,1,979,0.0010214504596527069
Det -> 'ngraos',Det,1,979,0.0010214504596527069
Det -> 'ngubuhin',Det,1,979,0.0010214504596527069
Det -> 'ngucap',Det,1,979,0.0010214504596527069
Det -> 'ngutgut',Det,1,979,0.0010214504596527069
Det -> 'ni',Det,2,979,0.0020429009193054137
Det -> 'niki',Det,1,979,0.0010214504596527069
Det -> 'ningeh',Det,1,979,0.0010214504596527069
Det -> 'nira',Det,2,979,0.0020429009193054137
Det -> 'nresnain',Det,1,979,0.0010214504596527069
Det -> 'nuju',Det,1,979,0.0010214504596527069
Det -> 'nuut',Det,1,979,0.0010214504596527069
Det -> 'nyagjang',Det,1,979,0.0010214504596527069
Det -> 'nyalip',Det,1,979,0.0010214504596527069
Det -> 'nyangket',Det,1,979,0.0010214504596527069
Det -> 'nyelag',Det,1,979,0.0010214504596527069
Det -> 'nyembah',Det,1,979,0.0010214504596527069
Det -> 'nyuh',Det,1,979,0.0010214504596527069
Det -> 'nyumbah',Det,1,979,0.0010214504596527069
Det -> 'olih',Det,4,979,0.0040858018386108275
Det -> 'pabaang',Det,1,979,0.0010214504596527069
Det -> 'pada',Det,4,979,0.0040858018386108275
Det -> 'padi',Det,1,979,0.0010214504596527069
Det -> 'padidi',Det,1,979,0.0010214504596527069
Det -> 'padidiana',Det,1,979,0.0010214504596527069
Det -> 'pagul',Det,2,979,0.0020429009193054137
Det -> 'pajar',Det,1,979,0.0010214504596527069
Det -> 'paketeltel',Det,1,979,0.0010214504596527069
Det -> 'paling',Det,1,979,0.0010214504596527069
Det -> 'pan',Det,5,979,0.005107252298263534
Det -> 'pandene',Det,4,979,0.0040858018386108275
Det -> 'pandita',Det,1,979,0.0010214504596527069
Det -> 'pangangon',Det,1,979,0.0010214504596527069
Det -> 'pangastiti',Det,1,979,0.0010214504596527069
Det -> 'pangkung',Det,1,979,0.0010214504596527069
Det -> 'panjak',Det,1,979,0.0010214504596527069
Det -> 'panjake',Det,2,979,0.0020429009193054137
Det -> 'panunggun',Det,1,979,0.0010214504596527069
Det -> 'panyrowane',Det,1,979,0.0010214504596527069
Det -> 'para',Det,2,979,0.0020429009193054137
Det -> 'parekane',Det,1,979,0.0010214504596527069
Det -> 'pasaurne',Det,1,979,0.0010214504596527069
Det -> 'pasaut',Det,1,979,0.0010214504596527069
Det -> 'pasautne',Det,1,979,0.0010214504596527069
Det -> 'patih',Det,1,979,0.0010214504596527069
Det -> 'pawuwus',Det,1,979,0.0010214504596527069
Det -> 'payuk',Det,1,979,0.0010214504596527069
Det -> 'pedalem',Det,1,979,0.0010214504596527069
Det -> 'pelih',Det,1,979,0.0010214504596527069
Det -> 'pesaut',Det,1,979,0.0010214504596527069
Det -> 'pesautne',Det,1,979,0.0010214504596527069
Det -> 'pesenganidda',Det,1,979,0.0010214504596527069
Det -> 'pesu',Det,1,979,0.0010214504596527069
Det -> 'peteng',Det,1,979,0.0010214504596527069
Det -> 'pianakne',Det,1,979,0.0010214504596527069
Det -> 'pikat',Det,2,979,0.0020429009193054137
Det -> 'poleng',Det,4,979,0.0040858018386108275
Det -> 'polenge',Det,1,979,0.0010214504596527069
Det -> 'pongponga',Det,1,979,0.0010214504596527069
Det -> 'pretu',Det,2,979,0.0020429009193054137
Det -> 'puputne',Det,1,979,0.0010214504596527069
Det -> 'puri',Det,1,979,0.0010214504596527069
Det -> 'purine',Det,1,979,0.0010214504596527069
Det -> 'puuh',Det,1,979,0.0010214504596527069
Det -> 'rabi',Det,1,979,0.0010214504596527069
Det -> 'rabine',Det,1,979,0.0010214504596527069
Det -> 'rabinne',Det,1,979,0.0010214504596527069
Det -> 'raden',Det,4,979,0.0040858018386108275
Det -> 'raksasa',Det,3,979,0.0030643513789581204
Det -> 'rama',Det,1,979,0.0010214504596527069
Det -> 'rambang',Det,1,979,0.0010214504596527069
Det -> 'rangsasa',Det,8,979,0.008171603677221655
Det -> 'raris',Det,2,979,0.0020429009193054137
Det -> 'ratu',Det,2,979,0.0020429009193054137
Det -> 'reke',Det,2,979,0.0020429009193054137
Det -> 'sabda',Det,1,979,0.0010214504596527069
Det -> 'sahasa',Det,1,979,0.0010214504596527069
Det -> 'sajan',Det,1,979,0.0010214504596527069
Det -> 'sakadi',Det,1,979,0.0010214504596527069
Det -> 'sakitne',Det,1,979,0.0010214504596527069
Det -> 'sambilange',Det,1,979,0.0010214504596527069
Det -> 'samong',Det,1,979,0.0010214504596527069
Det -> 'sampi',Det,2,979,0.0020429009193054137
Det -> 'sang',Det,20,979,0.020429009193054137
Det -> 'sangkole',Det,1,979,0.0010214504596527069
Det -> 'sari',Det,1,979,0.0010214504596527069
Det -> 'satekedne',Det,1,979,0.0010214504596527069
Det -> 'satua',Det,4,979,0.0040858018386108275
Det -> 'saut',Det,1,979,0.0010214504596527069
Det -> 'sawai',Det,1,979,0.0010214504596527069
Det -> 'sawatara',Det,1,979,0.0010214504596527069
Det -> 'sayemwarane',Det,1,979,0.0010214504596527069
Det -> 'sedek',Det,1,979,0.0010214504596527069
Det -> 'segara',Det,1,979,0.0010214504596527069
Det -> 'seger',Det,1,979,0.0010214504596527069
Det -> 'selem',Det,1,979,0.0010214504596527069
Det -> 'semal',Det,1,979,0.0010214504596527069
Det -> 'sembenne',Det,1,979,0.0010214504596527069
Det -> 'semere',Det,1,979,0.0010214504596527069
Det -> 'sengeh',Det,1,979,0.0010214504596527069
Det -> 'setata',Det,1,979,0.0010214504596527069
Det -> 'siap',Det,1,979,0.0010214504596527069
Det -> 'sidem',Det,1,979,0.0010214504596527069
Det -> 'silurine',Det,1,979,0.0010214504596527069
Det -> 'sing',Det,1,979,0.0010214504596527069
Det -> 'singa',Det,2,979,0.0020429009193054137
Det -> 'siput',Det,1,979,0.0010214504596527069
Det -> 'sirep',Det,1,979,0.0010214504596527069
Det -> 'sri',Det,2,979,0.0020429009193054137
